row	id1	id2	original_target	target	confidence	reason
327	9583	249108228776	0.4444444444444444	1	0.97	Совпадает набор «Принцессы»: шесть раскрасок A4 по 16 страниц, возраст от 3 лет, Россия.
328	9629	214748475483	0.4444444444444444	0	0.99	Разные модели компьютерного стола Мэрдэс: СКЛ-УГЛ120+СП-23 против СКЛ-УГЛ130+НКЛХ-120.
329	9652	103079282297	0.5555555555555556	1	0.72	Обе позиции описывают китайскую электрическую термостатическую миску для воды; вторая уточняет 2.5 л и 220 В без конфликтов.
330	9663	171798830094	0.5555555555555556	1	0.95	Совпадают розовая утка Lalafanfan в одежде, высота 30 см и Китай.
331	9689	506806279652	0.4444444444444444	0	0.85	Первая чаша Facute комплектуется только палкой, вторая — отдельным набором подушек и не подтверждает бренд.
332	9732	704374673490	0.4444444444444444	1	0.71	Совпадают коричневый мягкий домик для животных и вес 350 г; упаковочные размеры второй позиции совместимы со сложенным домиком.
333	9740	721554523715	0.5555555555555556	0	0.99	Разные модели пылесоса Xiaomi: BHR4162CN 350 Вт против B402CN 400 Вт.
334	9780	764504179855	0.5555555555555556	0	0.76	Первая позиция — магнитный кожаный чехол именно для Honor Magic5, во второй совместимость и материал не указаны.
335	9790	541165996082	0.5555555555555556	1	0.77	Совпадают Glade «Сицилийский лимонад и мята», автоматический освежитель; сокращённая карточка не содержит другого объёма.
336	9790	618475401572	0.4444444444444444	1	0.92	Совпадают Glade, аромат «Сицилийский лимонад и мята», аэрозольный баллон 269 мл и Россия.
337	9902	489626299864	0.4444444444444444	0	0.99	Разные серии выключателя IEK и отключающая способность: MVA31 6 кА против MVA20 4.5 кА.
338	9904	42949804560	0.5555555555555556	1	0.85	Совпадают ErichKrause, 12 синих шариковых ручек и пластиковый корпус; страна во второй карточке выглядит ошибочной.
339	9908	34359880791	0.5555555555555556	1	0.80	Совпадает двусторонняя массажёр-чесалка «Отдых»; упаковочные габариты второй позиции соответствуют длине около 35–40 см.
340	9941	60129608966	0.4444444444444444	0	0.99	Разный размер кольца Sokolov: 20 против 20.5.
341	9941	463856510461	0.4444444444444444	0	0.99	Разные бренды и вес обручального кольца: Sokolov 2.45 г против «Золото Дисконт» около 3 г.
342	9989	369367339820	0.5555555555555556	0	0.70	Первая позиция — конкретная фиолетовая фотокаталитическая ловушка, во второй модель, цвет и принцип работы не подтверждены.
343	10044	781684151972	0.5555555555555556	0	0.82	Первая липкая лента без бренда, вторая — «Тайга»; совпадение количества не подтверждает одну позицию.
344	10072	463856617448	0.4444444444444444	1	0.87	Совпадают набор из шести машинок строительной спецтехники, пластик и Китай; жёлтый во второй карточке описывает основной цвет набора.
345	10119	661425100046	0.4444444444444444	1	0.99	Точная кофемашина De'Longhi Magnifica S ECAM 22.114.B, 1450 Вт.
346	10139	455266557354	0.4444444444444444	1	0.88	Совпадают чёрно-белый нейлоновый рюкзак 43 см, цепочка и брелок/кулон, страна и модельные параметры.
347	10140	584115636016	0.4444444444444444	1	0.90	«Сортируем урожай» и «Собирай урожай» — один развивающий сортер IQ-Zabiaka из картона.
348	10213	68719487582	0.4444444444444444	0	0.70	Первая мойка полностью безымянная и без характеристик, вторая — конкретный комплект ZTE 320 Вт.
349	10238	438086765642	0.4444444444444444	1	0.82	Совпадают комплект из десяти стальных дисков/ножей для газонокосилки диаметром 15 см; значение 11 единиц противоречит перечисленным 10 штукам.
350	10238	833223730038	0.5555555555555556	1	0.96	Совпадают десять металлических ножей для газонокосилки диаметром 15 см и посадкой 5 мм.
351	10276	403726952892	0.4444444444444444	0	0.75	Вторая позиция — конкретная коллекционная модель лесовоза, первая содержит только общее название машинки.
352	10287	833223810669	0.5555555555555556	0	0.73	Первая карточка задаёт размер Nike Zoom Vomero 5 — 42, во второй выбранный размер не указан.
353	10312	781684086329	0.4444444444444444	0	0.71	Вторая позиция имеет отдельный дизайн большеглазой черепахи; размер и конкретный вариант первой миниатюрной игрушки не подтверждены.
354	10421	17179986612	0.4444444444444444	1	0.76	Совпадает набор из восьми минифигурок Ninjago на мотоциклах; разница высоты 4/5 см допустима для способа измерения фигурки.
355	10470	489626399440	0.5555555555555556	0	0.98	Первая коробка содержит 24 пауча только с курицей, вторая — ассорти из двух вкусов по 12 штук.
356	10496	670015025796	0.4444444444444444	0	0.99	Первая позиция — полный набор с чешским бисером, вторая — только основа-схема на габардине.
357	10504	833223796394	0.5555555555555556	1	0.94	Совпадают Dali 3-в-1 по ржавчине, зелёный молотковый вариант и объём 750 мл; первая карточка уточняет артикул 93274.
358	10511	403726926850	0.4444444444444444	1	0.82	Совпадают кушон Zozu, Китай, одна штука и количество средства 20 мл/г; вторая карточка уточняет оттенок слоновой кости.
359	10589	738734377492	0.4444444444444444	0	0.87	Разные заявленные бренд/аромат и вес набора: «Чудо мыло» 610 г без аромата против Happy Home 600 г с кокосом.
360	10590	377957176171	0.4444444444444444	1	0.84	Совпадают детские рации T-388/RT388, комплект из двух и розовый цвет; «жёлтый» в названии второй карточки противоречит её атрибуту «розовый».
361	10619	8589979800	0.5555555555555556	0	0.98	Первая позиция содержит три флакона гель-лака, во второй количество не указано и подтверждён только один объём 10 мл.
362	10629	824633775324	0.4444444444444444	0	0.94	Различается комплект наклеек органайзера: пять листов против двух отдельных наборов наклеек.
363	10658	197568589889	0.5555555555555556	0	0.95	Первая лента рассчитана на 12 В без блока, вторая комплектуется блоком питания 220 В; комплектации различаются.
364	10746	283467904310	0.4444444444444444	0	0.88	Разные партномера кабеля: CC790 против Huawei-6A, несмотря на одинаковые 6 А, 1 м и цвет.
365	10857	9408	0.5555555555555556	1	0.97	Совпадает одна сменная головка для Enchen Blackstone 3, страна и тип изделия.
366	10901	627065343889	0.5555555555555556	0	0.72	Первая позиция — конкретный проектор 12-в-1 с двенадцатью дисками, вторая не подтверждает диски и модель.
367	10923	790274078850	0.5555555555555556	0	0.70	Вторая позиция — бирюзовая пластиковая подставка для ложки/половника; цвет и конструкция первой не определены.
368	10953	249108204677	0.5555555555555556	0	0.85	Разные бренды тюля: Sudays и SHS Love; совпадение размеров и материала не подтверждает один товар.
369	10973	111669268898	0.4444444444444444	0	0.76	Первая позиция — конкретный натяжитель Алга Пак H-19, вторая — безымянный универсальный 9–19 мм с отдельным партномером.
370	10986	154618908118	0.4444444444444444	0	0.99	Разное количество канатных игрушек: одна против двух.
371	10998	498216279293	0.4444444444444444	1	0.92	Совпадают имбирный пряник-топпер в виде цифры 7, одна штука со шпажкой и Россия.
372	11090	446676670954	0.4444444444444444	1	0.96	Совпадают китайский порошок от тараканов и муравьёв и комплект из пяти пакетиков.
373	11157	68719514540	0.5555555555555556	1	0.65	Названия полностью совпадают, обе позиции описывают один денежный лоток без конфликтующих характеристик.
374	11189	798863989401	0.4444444444444444	0	0.70	Первая карточка содержит только общий зелёный гребень, вторая — конкретную щётку на 48 зубьев с заданными габаритами.
375	11206	51539722579	0.4444444444444444	0	0.99	Разные модели и высота шкафа: «Роланд-6» 220 см против «Lora 6» 240 см.
376	11206	188978642978	0.4444444444444444	0	0.99	Разные модели и высота шкафа: «Роланд-6» 220 см против «Lora 6» 240 см.
377	11206	395137146737	0.4444444444444444	0	0.99	Разные модели и высота шкафа: «Роланд-6» 220 см против «Lora 6» 260 см.
378	11206	532575970470	0.4444444444444444	0	0.99	Разные модели и высота шкафа: «Роланд-6» 220 см против «Lora 6» 260 см.
379	11229	412316920079	0.5555555555555556	0	0.99	Разные бренды и размеры дорожки: Нева Лайн 1.2×6.4 м против Мос Палас 1.5×5.8 м.
380	11243	438086692616	0.5555555555555556	0	0.88	Вторая позиция — утеплённая модель Nordski Warm с микрофлисом; первая шапка состава 88/12 без подтверждения этой модели и размера.
381	11339	68719505367	0.5555555555555556	1	0.76	Совпадают белый встраиваемый осушитель, шум 26 дБ и вес 1.13 кг; разница объёма бака 1.1/0.95 л вероятно относится к полезному и номинальному объёму.
382	11347	755914262384	0.4444444444444444	0	0.99	Разный материал пенала Calligrata: ПВХ против силикона.
383	11379	8590073928	0.5555555555555556	0	0.99	Разная длина спального места тахты: 160 см против 170 см.
384	11379	34359745153	0.4444444444444444	0	0.99	Разные размеры спального места: 140×160 против 160×180 см.
385	11389	188978594806	0.4444444444444444	1	0.97	Точное совпадение Fairy «Апельсин и лимонник», 900 мл.
386	11460	17179981666	0.4444444444444444	1	0.86	Совпадают универсальная сливная помпа Askoll 40 Вт с медной обмоткой, Италия и применяемость Samsung/Indesit/Ariston.
387	11488	309237693755	0.5555555555555556	0	0.98	Первая позиция содержит пять коробок, вторая описывает одну коробку того же размера.
388	11492	515396133038	0.5555555555555556	1	0.88	Tide Aqua Powder Color 450 г выпускается с ароматом «Альпийская свежесть»; назначение и фасовка совпадают.
389	11504	154618906195	0.4444444444444444	0	0.99	Разные системы автоматики: Doorhan Sliding-500 и Homegate DKC500, несмотря на сходный комплект.
390	11581	107062	0.5555555555555556	0	0.94	Вторая позиция дополнительно содержит клатч, которого нет в комплекте первого Good Girl Gone Bad 50 мл.
391	11593	592705609968	0.5555555555555556	0	0.88	Первая сумка весит 200 г без указанного плюша и габаритов, вторая — конкретная плюшевая модель 18×16×6 см весом 80 г.
392	11679	163208883746	0.5555555555555556	1	0.87	Совпадает необычная игрушка-антистресс Shiba Inu с яйцом, Китай и мягкое исполнение.
393	11706	541166012594	0.4444444444444444	1	0.96	Совпадают китайское средство Ban Lan Gen Ke Li из корня вайды и 20 пакетиков.
394	11737	283467888038	0.4444444444444444	0	0.97	Различаются габариты, цвет и конструкция точилки: чёрная ABS 180 мм против серебристой 12×8×16.5 см.
395	11738	206158455763	0.4444444444444444	0	0.99	Разное количество крема: один флакон 30 г против трёх флаконов по 30 г.
396	11767	687194849388	0.5555555555555556	1	0.91	Совпадает четырёхслотовое USB-зарядное устройство для аккумуляторов AA/AAA.
397	11780	85899466326	0.5555555555555556	0	0.96	Разные ювелирные бренды браслета: «Ювелир Холдинг» против «Серебряного облака»; конкретные размер и дизайн не совпали.
398	11824	128849162408	0.4444444444444444	0	0.99	Разные производители и артикулы шпателей: Matrix 858275 против Сибртех 85803.
399	11833	558345895742	0.5555555555555556	0	0.99	Разные производители препарата и срок годности: Ереванская ХФФ 1 год против Вифитех 2 года.
400	11835	781684087769	0.5555555555555556	1	0.94	Совпадают НПО Гарант/Killmice, парафинированная отрава для крыс и мышей в банке 180 г.
401	11881	515396115586	0.5555555555555556	0	0.97	Разный тип основания тахты Solarius: сплошной настил против реечного основания.
402	11902	85899462735	0.4444444444444444	1	0.90	Совпадают демисезонный салатовый комбинезон для собак размера XL и обхват шеи 33 см, Китай.
403	11908	214748445489	0.4444444444444444	0	0.99	Разные бренды и модели гитары: Belucci BC3810 RDS против Jordani JD3810 RDS.
404	12006	601295473436	0.4444444444444444	0	0.91	Разные бренды алмазной мозаики: «Алмазная россыпь» и «Диамант»; совпадение иконы и размера не гарантирует одинаковый набор.
405	12079	309237671981	0.4444444444444444	0	0.99	Разные сорта улуна: Да Хун Пао AA против Ци Дань Тань Пей.
406	12086	51539733995	0.4444444444444444	0	0.99	Разное количество чая: набор из 16 пачек против одной пачки 25 пакетиков.
407	12088	85899464283	0.5555555555555556	0	0.72	Первая позиция задаёт размер перчаток Pitas 6.5, во второй товарный размер не указан.
408	12137	249108104167	0.4444444444444444	0	0.99	Разное количество средства Mr. Proper: две бутылки против одной.
409	12137	309237663818	0.4444444444444444	0	0.99	Разное количество средства Mr. Proper: две бутылки против одной.
410	12137	343597508554	0.5555555555555556	0	0.99	Разное количество средства Mr. Proper: две бутылки против одной.
411	12195	60129602340	0.5555555555555556	1	0.97	Названия полностью совпадают; совпадают цвет «апельсин», ABS и назначение нейроскакалки.
412	12199	120259150350	0.4444444444444444	1	0.93	Совпадают жёлтая автоматическая рулетка 5 м для мелких собак, пластик, Китай и одна штука.
413	12222	180388658616	0.5555555555555556	1	0.99	Совпадает журнал температуры и влажности Centr Mag, A4, 300 страниц/150 листов и Россия.
414	12266	377957220349	0.5555555555555556	0	0.70	Первая модель имеет три режима, во второй режимы, габариты и конкретная модель фонаря не подтверждены.
415	12278	68719557430	0.4444444444444444	0	0.99	Разное количество резинки: три упаковки против одной.
416	12315	223338432067	0.4444444444444444	0	0.99	Разные модели УШМ ЗУБР: AB-125 против T7 20 В; комплектация и обороты также различаются.
417	12366	8590071753	0.4444444444444444	0	0.99	Разные модели кофемашины De'Longhi: ECAM 290.31 против ECAM 290.42.TB.
418	12408	661424978090	0.5555555555555556	0	0.87	Первая позиция — клубничный лукум «Радуга» 306 г, во второй вкус клубники не указан и вес 300 г.
419	12409	25769877191	0.4444444444444444	0	0.99	Разный цвет двойной миски: белый против серого.
420	12427	128849079744	0.4444444444444444	0	0.99	Разные модели и материал гитары: Music Room T-C39 RD из липы против Fabio KM3915 RDS из агатиса.
421	12442	223338350076	0.5555555555555556	1	0.99	Точное совпадение Maretti Bruschette «Грибы со сметаной», 70 г.
422	12442	541165904702	0.4444444444444444	0	0.99	Разное количество Maretti: одна пачка 70 г против 15 пачек.
423	12452	438086797446	0.4444444444444444	0	0.99	Разные модели сапог ХСН: «Арктика II Ultra» против «Арктика I Protector».
424	12464	532575989210	0.4444444444444444	1	0.98	Точное совпадение конфет «Красный Октябрь Москва», коробка 200 г, Россия.
425	12498	214748505519	0.4444444444444444	1	0.98	Совпадают чёрный кабель Jack 3.5 мм — 3 RCA длиной 1.5 м и одна штука.
426	12505	807453867613	0.4444444444444444	0	0.99	Разный объём туристического рюкзака: 30 против 37 литров.
427	12508	438086681632	0.4444444444444444	1	0.88	Точная модель вентилятора Centek CT-5021, 40 Вт, три скорости и бело-серый цвет; диаметр в одной карточке заполнен ошибочно.
428	12613	515396165732	0.5555555555555556	1	0.99	Точное совпадение Dr. Beckmann «Жиры и соусы», 50 мл, Германия.
429	12628	455266619059	0.5555555555555556	0	0.94	Разный основной материал серёг: латунь/мельхиор в первой карточке против серебра во второй; артикул также не совпал.
430	12647	670014917363	0.5555555555555556	0	0.72	Первая позиция комплектуется кейсом и не содержит модели, вторая — конкретная портативная воздуходувка 224 г без кейса.
431	12658	146028992150	0.4444444444444444	0	0.99	Разные бренды и материал оправы очков: Sunny My Friend против Yourmiss.
432	12667	197568575026	0.5555555555555556	0	0.99	Разное количество Bonish: семь упаковок против одной.
433	12667	541165937993	0.4444444444444444	0	0.99	Разное количество Bonish: семь упаковок против одной.
434	12667	798864060364	0.5555555555555556	0	0.99	Разное количество Bonish: семь упаковок против пяти.
435	12670	292057898807	0.4444444444444444	1	0.86	Совпадает беспроводной Dreame R20 серого цвета; пометка «влажная уборка» в первой карточке ошибочна для этой модели.
436	12718	77309506927	0.4444444444444444	0	0.72	Первая позиция не содержит бренда, стороны и артикула, поэтому Partra TE5074 не подтверждён.
437	12918	283467973683	0.4444444444444444	0	0.99	Разный размер щита ЛДСП: 580×590 против 560×590 мм.
438	12940	137438958820	0.5555555555555556	1	0.91	Совпадают «Прогресс МТ», универсальное средство с повышенным жироудалением, канистра 5 л и Россия.
439	12940	609885406197	0.4444444444444444	0	0.89	Вторая позиция имеет другой состав и антибактериальное/дезинфицирующее назначение, не совпадающее с обезжиривающим «Прогресс МТ».
440	12940	627065254532	0.4444444444444444	0	0.88	Первая позиция без отдушки, вторая имеет свежий аромат и антибактериальный эффект; варианты средства различаются.
441	12951	266288057689	0.4444444444444444	0	0.99	Разные нагрузка и габариты ходунков: 150 кг/84×50 см против 100 кг/81×55 см.
442	12961	730144463825	0.5555555555555556	1	0.90	Совпадают жёлтый музыкальный щенок со светом и звуком, две батарейки AAA, пластик и Китай.
443	12967	506806295632	0.5555555555555556	0	0.99	Разное количество пряжи: два мотка против шести.
444	12985	549755890455	0.4444444444444444	0	0.91	Первая позиция предназначена для поясницы, вторая — для шеи и суставов; это разные формы пластыря.
445	12987	541165986930	0.4444444444444444	0	0.99	Разные модели замка Гардиан: Profi 30.11.16 против 35.11.24.
446	12994	85899476581	0.4444444444444444	0	0.99	Разная цветовая температура лампы Osram: дневной белый 4000 K против тёплого белого.
447	12999	240518186428	0.5555555555555556	0	0.76	Вторая ветровка имеет конкретный вариант FZ-K33 и иные модельные параметры; первая не подтверждает этот артикул.
448	13001	146028965482	0.5555555555555556	0	0.99	Разный бисер в наборе: чешский против тайваньского; бренды также различаются.
449	13012	816043814907	0.5555555555555556	1	0.98	Точная модель золотистой электробритвы VGR V-338, аккумуляторная, Китай.
450	13054	420906885552	0.4444444444444444	1	0.92	Названия эквивалентны: универсальное защитное велосипедное крепление-чехол для Apple AirTag.
451	13056	455266606386	0.5555555555555556	0	0.71	Первая позиция — конкретная сетка и блок Braun Series 3 31S, во второй совместимость и модель не указаны.
452	13135	472446457207	0.4444444444444444	0	0.72	Первая карточка не задаёт размер кольца Milana Silver, вторая — конкретный размер 16.5.
453	13145	188978653274	0.4444444444444444	0	0.98	Разные артикулы фильтра AMD: JFC73C против FC733C; количество в названии первой карточки также противоречиво.
454	13302	240518217483	0.4444444444444444	0	0.72	Первая карточка не содержит размера каучукового кольца «Наше золото», поэтому конкретный вариант второй позиции не подтверждён.
455	13310	730144484283	0.4444444444444444	0	0.99	Разные бренды и размер кольца: «Золото Дисконт» 20 против «Яхонт» 20.5.
456	13349	146028959365	0.5555555555555556	1	0.80	Совпадают стальной горячекатаный лист 200×900×10 мм, Россия и одна штука; 1000 мм в названиях относится к длине заготовки/упаковки.
457	13373	764504318817	0.4444444444444444	0	0.99	Разная допустимая нагрузка поводка: 25 кг против 12 кг.
458	13398	283467922077	0.5555555555555556	0	0.96	Разные модели холодильника Днепр 232/Vita Nova и ДХ243, а также материал ПВХ против полипропилена.
459	13421	8589960033	0.5555555555555556	0	0.98	Разный материал напульсника: нейлон против хлопка.
460	13469	60129710994	0.5555555555555556	0	0.99	Оплётки предназначены для разных автомобилей: Ravon R2 и Brilliance M2.
461	13493	360777344258	0.5555555555555556	0	0.93	Вторая позиция — конкретный комбинезон «Единорог» и произведена в Китае, первая — общий российский вариант.
462	13559	850403582648	0.5555555555555556	0	0.90	Хотя оттенок Dior 561 совпадает, вторая карточка указывает производство в Китае и не подтверждает оригинальную товарную позицию Dior.
463	13591	575525667323	0.5555555555555556	1	0.96	Названия полностью совпадают: радиоуправляемый самолёт Flybotic.
464	13666	188978595452	0.5555555555555556	1	0.86	Совпадают сирийский молотый кофе арабика с 10% кардамона и вес 200 г; первая карточка уточняет бренд Haseeb.
465	13696	498216330091	0.4444444444444444	0	0.91	Разные бренды набора «Цветной огонь»: Эврики 7070784 против Фиксиков.
466	13704	489626367919	0.5555555555555556	0	0.87	Первая позиция — Calm Life 4-в-1 с вакууматором, фонариком и power bank, вторая — простой насос Nisara.
467	13708	360777277176	0.5555555555555556	0	0.71	Вторая позиция задаёт переднее кресло 32 см с трёхточечными ремнями, эти признаки первой карточкой Velogruz не подтверждены.
468	13733	678604916942	0.5555555555555556	1	0.98	Совпадают Women’s Balance «Сибирское здоровье», пробиотик для женской микрофлоры и 15 капсул.
469	13750	25769839495	0.4444444444444444	0	0.99	Разная ширина окна Kaleva: 156 против 160 см.
470	13779	532576102313	0.4444444444444444	0	0.99	Разные размеры, материал и количество обложек Пифагор: 300×590 ПП, 9 шт. против 295×560 ПВХ, 1 шт.
471	13793	824633816240	0.4444444444444444	1	0.76	Совпадают Platina, обручальное кольцо из красного золота 585 пробы размера 22; разница веса допустима для ювелирного изделия одного артикула.
472	13794	687194866555	0.4444444444444444	0	0.98	У мониторов различаются измеряемые параметры: температура/влажность в первом против CO и PM10 во втором.
473	13795	94489356400	0.4444444444444444	0	0.98	Несмотря на одинаковые +1.0, существенно различаются размеры линз, моста и дужек очков.
474	13861	188978612344	0.5555555555555556	1	0.96	Совпадает набор Miss Kapriz для браслетов с шармами, Китай и коробочная комплектация.
475	13869	188978611073	0.4444444444444444	0	0.98	Разные бренды комплекта штор: ООО «Меркурий» против Aliya Textile.
476	13901	609885457220	0.4444444444444444	1	0.83	Совпадают National Tree Company, деревянная площадка Classic с горкой, качелями и песочницей, высота 270 см и Россия.
477	13916	506806224988	0.5555555555555556	0	0.92	Разные бренды рулонной шторы: «Потёмки» и «Жалюзи-М»; совпадение размера и цвета не подтверждает одну позицию.
478	13941	309237699663	0.5555555555555556	1	0.88	Совпадает набор деревянных бусин «Вино»: четыре цвета по 15 г; страна во второй карточке вероятно заполнена ошибочно.
479	14037	96841	0.5555555555555556	1	0.93	Совпадают полка ЛДСП 16 мм 700×800, декор «дуб натуральный» и отсутствие креплений.
480	14102	781684161981	0.4444444444444444	0	0.99	Разная ось астигматических линз: 70° против 170°.
481	14118	798863948482	0.5555555555555556	0	0.99	Разные варианты кофе Monarch: Gold против Original.
482	14118	798863959728	0.4444444444444444	1	0.72	Совпадают сублимированный Monarch, одна упаковка 500 г и Россия; сокращённая карточка не содержит иного названия линейки.
483	14133	292057809649	0.5555555555555556	0	0.70	Первая позиция — безымянный четырёхцветный принтер, во второй конкретная модель L1259 с СНПЧ и Wi‑Fi.
484	14141	249108178513	0.4444444444444444	0	0.99	Разные размеры карабина: 45×32/27×2.5 против 41×30/25×2 мм.
485	14245	678604923279	0.4444444444444444	1	0.91	Совпадают Smile Candy, микс вкусов с аскорбиновой кислотой и состав; первая карточка уточняет фасовку 500 г.
486	14247	377957196012	0.4444444444444444	0	0.84	Первая позиция — общий набор Gamestil из 10 кистей, вторая — конкретные веерные кисти №7/0 без подтверждения бренда.
487	14265	472446436008	0.4444444444444444	0	0.98	Разная высота книжного шкафа «Библиограф-3 №6»: 210 против 200 см; фасад также описан по-разному.
488	14331	120259149289	0.5555555555555556	0	0.70	Вторая позиция — специализированная сумка для бас-гитары, первая содержит только общий тип сумки для инструментов.
489	14364	51539679831	0.4444444444444444	0	0.88	Разные бренды и страна погремушки «Восьмёрка»: «Сказка», Россия против «Горизонта детства», Китай.
490	14400	206158468310	0.4444444444444444	0	0.85	Первая позиция — конкретный Brauberg Total Black 43×33 с карманом и подкладкой, вторая — безымянный Textura без этих признаков.
491	14511	309237775334	0.4444444444444444	0	0.99	Разное количество и дизайн брелока: три металлических Cartage против одного брелока-лопаты.
492	14550	188978721215	0.5555555555555556	1	0.80	Совпадают два аэрозоля Рефтамид Антикомар примерно по 145–147 мл, Россия; разница 2 мл выглядит округлением.
493	14580	17179908870	0.5555555555555556	0	0.89	Разные бренды картины на холсте: Linxone и Migart; совпадение общего сюжета тигра и размера не гарантирует одно изображение.
494	14602	214748501911	0.5555555555555556	0	0.91	Первый набор Аксион содержит решётку 54 мм с отверстиями 4.5 мм, второй — универсальный комплект для ручной мясорубки с партномером 25487.
495	14608	214748415744	0.4444444444444444	1	0.84	Совпадают комплект стальных струн для четырёхструнной бас-гитары и Китай.
496	14674	403726937749	0.5555555555555556	1	0.96	Совпадает комплект из семи юбилейных эмблем BMW: две крупные, четыре колёсные и одна рулевая.
497	14688	34359785724	0.5555555555555556	1	0.93	Совпадают прозрачная стеклянная кружка с двойными стенками, 300 мл, одна штука и вес 200 г.
498	14712	34359765768	0.5555555555555556	0	0.90	Первая позиция имеет конкретный оттенок «дуб антик», вторая — общий оттенок «дуб» без подтверждения Antique.
499	14724	420906886712	0.5555555555555556	0	0.99	Разное количество зефира: девять коробок против одной.
500	14754	463856508236	0.4444444444444444	0	0.94	Первая позиция — розовый чехол с конкретным принтом «Стики», вторая — Case Face в наборе возможных цветов без совпадения принта.
501	14828	34359754426	0.4444444444444444	0	0.99	Разная глубина шкафа «Афина»: 60 против 50 см.
502	14831	274878055135	0.5555555555555556	1	0.93	Совпадают Neox, квадратная LED-панель Armstrong 40 Вт, белая, размер около 595×595 мм.
503	14866	541165981018	0.5555555555555556	0	0.99	Разный бисер набора: чешский против тайваньского.
504	14912	721554530603	0.4444444444444444	1	0.82	Совпадают мягкая игрушка-антистресс «Яйцо дракона», текстиль, Россия и близкие габариты.
505	14942	249108135006	0.5555555555555556	1	0.94	Совпадают аэрозоль Glade с морским ароматом, 300 мл, Россия и одна штука.
506	15019	549755882545	0.5555555555555556	1	0.99	Точная модель видеорегистратора с радаром Sho-Me Combo Mini WiFi Pro.
507	15057	455266629418	0.4444444444444444	0	0.83	Первая позиция — набор длинных воблеров для щуки с кейсом, во второй конкретные свимбейты 10 см без кейса.
508	15073	558345861807	0.4444444444444444	1	0.76	Совпадают чёрные текстильные тактические берцы размера 44 с каучуковой подошвой и круглогодичным назначением.
509	15088	816043849073	0.5555555555555556	0	0.94	Разная применяемость камеры: Mondeo IV 2007–2014 против только рестайлинга 2010–2014; это могут быть разные посадочные корпуса.
510	15092	635655288505	0.4444444444444444	1	0.80	Совпадают китайское растительное средство-спрей против грибка ногтей, объём 30 мл и одна штука.
511	15110	240518307401	0.4444444444444444	0	0.99	Разный бисер: чешский Preciosa против китайского.
512	15113	17179948442	0.5555555555555556	0	0.98	Разные цвет и модель чехла: красный без бренда против бордового Caseme RFID.
513	15139	128849039511	0.4444444444444444	0	0.99	Разное количество тунца Fortuna: три банки против одной.
514	15139	498216209609	0.4444444444444444	0	0.99	Разное количество тунца Fortuna: три банки против одной.
515	15139	764504316252	0.5555555555555556	0	0.99	Разное количество тунца Fortuna: три банки против одной.
516	15191	257698157105	0.5555555555555556	0	0.99	Разные модели мебельного крючка: Walencia против Cappio Paw.
517	15191	678604939602	0.4444444444444444	0	0.97	Хотя название Walencia совпадает, различаются габариты 120×150 и 164×107 мм и указан другой бренд GTV.
518	15254	180388700252	0.4444444444444444	0	0.98	Разные бренды столового набора: Lefard 260-1034 против Denire.
519	15308	481036355590	0.5555555555555556	0	0.99	Разная длина журнального стола: 70 против 60 см.
520	15370	764504286005	0.5555555555555556	0	0.74	Первая позиция — безымянный хвойный концентрат, вторая — конкретный Dr. Aqua «Кедр»; аромат и бренд не подтверждены.
521	15401	206158542436	0.5555555555555556	0	0.95	Первая позиция весит 2.2 г и имеет габариты 37×20 мм, вторая — Aquamarine 10355_S весом 2.57 г.
522	15401	420906843312	0.5555555555555556	0	0.91	Первая позиция без бренда весом 2.2 г, вторая — «Серебро Костромы» с иным весом и неподтверждённым дизайном.
523	15494	120259243477	0.4444444444444444	0	0.99	Разная ось астигматических линз: 70° против 30°.
524	15624	94489385363	0.4444444444444444	0	0.96	При одинаковых +1.0 различаются размеры линз, моста и дужек очков.
525	15641	446676701985	0.5555555555555556	1	0.81	Совпадают серебристая лазерная указка-брелок формы «пуля» с карабином и компактные габариты.
526	15688	377957236930	0.5555555555555556	1	0.76	Совпадает красный интерактивный умный мяч с USB-зарядкой для домашних животных; Petstory уточняет продавца.
527	15737	231928336916	0.4444444444444444	0	0.99	Артикул первой позиции заканчивается размером 19, вторая имеет размер 18.5 и значительно больший вес.
528	15849	558345915412	0.4444444444444444	1	0.79	Совпадают чёрный гибкий настольный Lazy Holder для телефона и близкий вес 120–130 г.
529	15897	438086821086	0.5555555555555556	0	0.99	Фильтры предназначены для разных поилок: Catit против Tenberg Stream.
530	15904	206158556832	0.5555555555555556	0	0.73	Первая позиция указывает конкретную модель VGR V-426, во второй модель скрыта под другим кодом U640274.
531	15954	824633839304	0.4444444444444444	1	0.99	Точный маркер Sketchmarker Brush BG54 «Мрамор», одна штука.
532	15990	833223704178	0.5555555555555556	1	0.76	Совпадают белые проводные внутриканальные наушники Hoco с Jack 3.5 и микрофоном; параметры соответствуют M112.
533	16045	335007555145	0.4444444444444444	1	0.99	Названия полностью совпадают; совпадают 4 струны, махагони и фиолетовый цвет бас-гитары 7KDLHH.
534	16049	455266655135	0.5555555555555556	0	0.92	Различается цветовой вариант Hoka Clifton 9: многоцветный бело-голубо-оранжевый против синего.
535	16133	790274031747	0.4444444444444444	1	0.96	Совпадают конфеты «Красный Октябрь Алёнка» с вафлями, 250 г, одна упаковка.
536	16198	137439080098	0.5555555555555556	0	0.99	Разные бренды подставки: Brauberg Line и Globus.
